lineup_id,position,player,player_id,team_id,points,ppg,matchup_id
2,2B,Ozzie Albies,33783,6,27,3.857142857142857,4
3,3B,Max Muncy,33303,12,36,6,4
4,SS,Kevin McGonigle,5149072,6,31.5,4.5,4
5,OF,Seiya Suzuki,4142424,9,33.5,4.785714285714286,4
5,OF,Michael Harris II,42470,1,32.5,4.642857142857143,4
5,OF,Riley Greene,42179,14,32.5,4.642857142857143,4
5,OF,James Wood,4918256,8,32,4.571428571428571,4
5,OF,Daylen Lile,4917889,4,29,4.142857142857143,4
6,2B/SS,Elly De La Cruz,4917694,8,31,5.166666666666667,4
7,1B/3B,Spencer Torkelson,4424286,6,38.5,5.5,4
12,UTIL,Matt Olson,32767,1,36.5,5.214285714285714,4
14,SP,Nolan McLean,4433874,4,39,19.5,4
14,SP,Tyler Glasnow,33190,2,36.5,36.5,4
14,SP,Bryce Elder,4301067,12,36,18,4
14,SP,Max Fried,32685,4,34,34,4
14,SP,Paul Skenes,4719507,6,32,32,4
14,SP,Chris Sale,30948,13,29.5,29.5,4
15,RP,Louis Varland,4917888,6,23.5,5.875,4
15,RP,Seranthony Dominguez,37793,1,15,5,4
15,RP,Robert Suarez,4148749,14,14,4.666666666666667,4
0,C,William Contreras,39895,4,33.5,5.583333333333333,5
1,1B,Alec Burleson,4345070,13,41,5.857142857142857,5
2,2B,Ozzie Albies,33783,6,34.5,5.75,5
3,3B,Maikel Garcia,4905884,9,22.5,3.75,5
4,SS,Konnor Griffin,5218285,7,25.5,3.642857142857143,5
5,OF,Byron Buxton,32655,6,42,6,5
5,OF,Jordan Walker,4684778,6,36.5,5.214285714285714,5
5,OF,Aaron Judge,33192,13,36,6,5
5,OF,Bryan Reynolds,38980,9,32,4.571428571428571,5
5,OF,Chase DeLauter,4619649,4,30,5,5
6,2B/SS,Brice Turang,41179,5,25.5,5.1,5
7,1B/3B,Matt Olson,32767,1,34,5.666666666666667,5
12,UTIL,Shea Langeliers,42598,5,31.5,6.3,5
14,SP,Jesus Luzardo,39667,9,53.5,26.75,5
14,SP,Chase Burns,4927516,1,50,25,5
14,SP,Clay Holmes,32827,14,49,24.5,5
14,SP,Ranger Suarez,39817,2,49,24.5,5
14,SP,Kris Bubic,41201,6,38.5,19.25,5
14,SP,Gavin Williams,4345076,6,32.5,32.5,5
15,RP,Seranthony Dominguez,37793,1,16.5,5.5,5
15,RP,Cade Smith,4987924,5,15,7.5,5
15,RP,Ben Brown,41516,6,14.5,7.25,5
0,C,Liam Hicks,4725251,9,22,3.142857142857143,6
1,1B,Bryce Harper,30951,6,36.5,5.214285714285714,6
2,2B,Brandon Lowe,39961,7,27.5,5.5,6
3,3B,Miguel Vargas,42453,8,31.5,5.25,6
4,SS,Bobby Witt Jr.,42403,5,33.5,4.785714285714286,6
5,OF,Andy Pages,42468,5,36,6,6
5,OF,Cody Bellinger,33912,14,32.5,4.642857142857143,6
5,OF,Aaron Judge,33192,13,29,4.142857142857143,6
5,OF,Byron Buxton,32655,6,29,4.833333333333333,6
5,OF,James Wood,4918256,8,28.5,4.75,6
6,2B/SS,Ceddanne Rafaela,4987382,1,24.5,4.083333333333333,6
7,1B/3B,Josh Naylor,35066,8,26,4.333333333333333,6
12,UTIL,Kyle Schwarber,33712,12,32.5,4.642857142857143,6
14,SP,Cristopher Sanchez,42359,5,62,31,6
14,SP,Davis Martin,42823,14,56,28,6
14,SP,Michael Wacha,32640,7,48.5,24.25,6
14,SP,Bryce Elder,4301067,12,46.5,23.25,6
14,SP,Payton Tolle,4966140,4,43,21.5,6
14,SP,Jacob deGrom,32796,13,39.5,19.75,6
15,RP,Aaron Ashby,41325,7,19,6.333333333333333,6
15,RP,Cade Smith,4987924,5,19,6.333333333333333,6
15,RP,Gregory Soto,39804,7,18.5,6.166666666666667,6
0,C,Drake Baldwin,4810190,1,28,4.666666666666667,7
1,1B,Luis Arraez,39572,12,33.5,4.785714285714286,7
2,2B,Angel Martinez,42497,1,38.5,7.7,7
3,3B,Miguel Vargas,42453,8,27.5,4.583333333333333,7
4,SS,Colson Montgomery,4872685,8,25,5,7
5,OF,Corbin Carroll,42404,2,39,6.5,7
5,OF,Daylen Lile,4917889,5,38,6.333333333333333,7
5,OF,JJ Bleday,42410,12,34.5,5.75,7
5,OF,Randy Arozarena,36488,7,30,4.285714285714286,7
5,OF,Teoscar Hernandez,33377,12,29.5,4.916666666666667,7
6,2B/SS,Matt McLain,4422899,8,28.5,4.75,7
7,1B/3B,Nick Kurtz,4966637,2,33.5,5.583333333333333,7
12,UTIL,Kyle Schwarber,33712,12,33.5,5.583333333333333,7
14,SP,Zack Wheeler,31267,13,52,26,7
14,SP,Bailey Ober,3107919,7,50,25,7
14,SP,Cristopher Sanchez,42359,5,49,49,7
14,SP,Paul Skenes,4719507,6,41.5,20.75,7
14,SP,Jacob Misiorowski,5080761,8,32,32,7
14,SP,Cam Schlittler,5134581,11,29,29,7
15,RP,Cade Smith,4987924,5,25.5,8.5,7
15,RP,Aroldis Chapman,30442,1,17.5,5.833333333333333,7
15,RP,Raisel Iglesias,33618,5,16,5.333333333333333,7
0,C,Ivan Herrera,41889,9,24,4.8,8
1,1B,Willson Contreras,32532,12,31.5,5.25,8
2,2B,Ketel Marte,32512,9,54,7.714285714285714,8
3,3B,Casey Schmitt,4301949,5,30,5,8
4,SS,Bo Bichette,38904,9,28,4,8
5,OF,Juan Soto,36969,4,37.5,6.25,8
5,OF,Mike Trout,30836,2,30,4.285714285714286,8
5,OF,Jarren Duran,41610,12,28,4.666666666666667,8
5,OF,Teoscar Hernandez,33377,12,28,4.666666666666667,8
5,OF,James Wood,4918256,8,27.5,3.928571428571429,8
6,2B/SS,CJ Abrams,42402,11,28,4,8
7,1B/3B,Nick Kurtz,4966637,2,31,4.428571428571429,8
12,UTIL,Freddie Freeman,30193,13,29,4.833333333333333,8
14,SP,Max Meyer,4345164,2,56,28,8
14,SP,Yoshinobu Yamamoto,4872587,7,46.5,23.25,8
14,SP,Ryne Nelson,4916269,4,35.5,17.75,8
14,SP,Gavin Williams,4345076,6,35,35,8
14,SP,Kyle Harrison,4683375,12,34.5,34.5,8
14,SP,Seth Lugo,34873,2,32,16,8
15,RP,Cade Smith,4987924,5,27,6.75,8
15,RP,Louis Varland,4917888,12,22.5,7.5,8
15,RP,Paul Sewald,35009,4,18,6,8
0,C,Ben Rice,5016968,11,44,7.333333333333333,9
1,1B,Jonathan Aranda,40810,9,36.5,6.083333333333333,9
2,2B,Brooks Lee,4629081,11,23.5,3.9166666666666665,9
3,3B,Munetaka Murakami,4872595,1,26.5,5.3,9
4,SS,Jeremy Pena,41273,4,33.5,4.785714285714286,9
5,OF,Ronald Acuna Jr.,36185,1,45.5,7.583333333333333,9
5,OF,Yordan Alvarez,36018,4,41.5,5.928571428571429,9
5,OF,Bryan Reynolds,38980,9,40.5,5.785714285714286,9
5,OF,James Wood,4918256,8,36,6,9
5,OF,Jarren Duran,41610,12,35,5.833333333333333,9
6,2B/SS,Willy Adames,33675,1,26.5,4.416666666666667,9
7,1B/3B,Spencer Horwitz,4228472,6,28.5,4.071428571428571,9
12,UTIL,Andy Pages,42468,5,34.5,5.75,9
14,SP,Jacob Misiorowski,5080761,8,64,32,9
14,SP,Braxton Ashcraft,41282,2,44.5,22.25,9
14,SP,Kyle Bradish,4311625,4,42.5,21.25,9
14,SP,Will Warren,5132011,11,38,19,9
14,SP,Jesus Luzardo,39667,9,33.5,16.75,9
14,SP,Bryan Woo,4629089,9,33,33,9
15,RP,Jhoan Duran,41109,14,20,6.666666666666667,9
15,RP,Aaron Ashby,41325,7,17.5,5.833333333333333,9
15,RP,Gregory Soto,39804,7,17.5,5.833333333333333,9
0,C,Hunter Goodman,4416591,8,36,6,10
1,1B,Jake Bauers,35013,5,35.5,5.916666666666667,10
2,2B,Brice Turang,41179,5,36,5.142857142857143,10
3,3B,Matt Chapman,33857,13,39.5,5.642857142857143,10
4,SS,Mauricio Dubon,35304,11,31,5.166666666666667,10
5,OF,Jackson Chourio,4917869,5,37.5,5.357142857142857,10
5,OF,Yordan Alvarez,36018,6,36.5,6.083333333333333,10
5,OF,Pete Crow-Armstrong,4717833,8,32.5,5.416666666666667,10
5,OF,Brandon Marsh,40803,11,31,5.166666666666667,10
5,OF,Carson Benge,4925604,4,30,5,10
6,2B/SS,Willy Adames,33675,1,27,3.857142857142857,10
7,1B/3B,Jose Ramirez,32801,11,30.5,5.083333333333333,10
12,UTIL,Dillon Dingler,4345620,14,35.5,5.916666666666667,10
14,SP,Jacob deGrom,32796,13,43.5,21.75,10
14,SP,Sandy Alcantara,35241,14,43,21.5,10
14,SP,Bryce Elder,4301067,12,38.5,19.25,10
14,SP,Michael Soroka,34984,7,35,17.5,10
14,SP,Drew Rasmussen,42584,5,34,34,10
14,SP,Roki Sasaki,5134638,12,33,33,10
15,RP,Jhoan Duran,41109,14,25,8.333333333333334,10
15,RP,Louis Varland,4917888,12,22,7.333333333333333,10
15,RP,Jacob Latz,3210625,4,18.5,9.25,10
0,C,Ivan Herrera,41889,9,34.5,5.75,11
1,1B,Tyler Soderstrom,4686066,5,39.5,6.583333333333333,11
2,2B,Zack Gelof,4414531,11,30,5,11
3,3B,TJ Rumfield,5014349,5,35.5,5.916666666666667,11
4,SS,Bo Bichette,38904,9,29,4.833333333333333,11
5,OF,Jackson Chourio,4917869,5,45.5,7.583333333333333,11
5,OF,James Wood,4918256,8,40,6.666666666666667,11
5,OF,Byron Buxton,32655,6,37,6.166666666666667,11
5,OF,Alec Burleson,4345070,13,35,5.833333333333333,11
5,OF,Jac Caglianone,4926296,1,30,5,11
6,2B/SS,Otto Lopez,41917,13,26,4.333333333333333,11
7,1B/3B,Nick Kurtz,4966637,2,39,6.5,11
12,UTIL,Bryce Eldridge,5149064,4,37.5,6.25,11
14,SP,Logan Webb,41216,12,57.5,28.75,11
14,SP,Jacob Misiorowski,5080761,8,56,56,11
14,SP,Paul Skenes,4719507,6,43.5,21.75,11
14,SP,Drew Rasmussen,42584,5,36,36,11
14,SP,Yoshinobu Yamamoto,4872587,7,34,34,11
14,SP,Reid Detmers,4326697,7,32,32,11
15,RP,Jacob Latz,3210625,4,26.5,8.833333333333334,11
15,RP,Cade Smith,4987924,5,21.5,7.166666666666667,11
15,RP,Mason Miller,4730225,5,21,7,11
0,C,Carter Jensen,4917812,7,21.5,5.375,12
1,1B,Bryce Harper,30951,6,31,6.2,12
2,2B,Travis Bazzana,5007707,12,33.5,6.7,12
3,3B,Sal Stewart,5080771,4,27.5,5.5,12
4,SS,Brooks Lee,4629081,11,24,6,12
5,OF,Pete Crow-Armstrong,4717833,8,51,10.2,12
5,OF,George Springer,32078,2,26,5.2,12
5,OF,Zack Gelof,4414531,11,25.5,5.1,12
5,OF,Bryan Reynolds,38980,9,25,5,12
5,OF,Wyatt Langford,4719324,6,25,5,12
6,2B/SS,Zach Neto,4666100,14,24,4,12
7,1B/3B,Josh Bell,32517,2,31,6.2,12
12,UTIL,Kyle Schwarber,33712,12,32,6.4,12
14,SP,Dustin May,40937,6,49.5,49.5,12
14,SP,MacKenzie Gore,39636,2,40,20,12
14,SP,Kyle Bradish,4311625,4,32,32,12
14,SP,Walbert Urena,5197476,8,32,16,12
14,SP,Bryan Woo,4629089,9,31.5,31.5,12
14,SP,Cam Schlittler,5134581,11,31.5,31.5,12
15,RP,Louis Varland,4917888,12,28,9.333333333333334,12
15,RP,Tanner Scott,35135,6,15,7.5,12
15,RP,Pete Fairbanks,42180,13,14,7,12
