team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Tucker? I hardly know her,Bibee-di-Bobbidi-Boo,0,7,0,8,8,0,0.43741873336771575,0.49812692435459077
Tucker? I hardly know her,Bibee-di-Bobbidi-Boo,1,6,18,8,7,1,0.5971252663209715,0.7463186896218252
Tucker? I hardly know her,Bibee-di-Bobbidi-Boo,2,5,11.5,8,6,2,0.6292001662372525,0.7548391509647049
Tucker? I hardly know her,Bibee-di-Bobbidi-Boo,3,4,106,5,6,-1,0.9884469464060988,0.9768016113029545
Tucker? I hardly know her,Bibee-di-Bobbidi-Boo,4,3,132.5,4,6,-2,0.994292594971843,0.9853696921596293
Tucker? I hardly know her,Bibee-di-Bobbidi-Boo,5,2,110.5,1,2,-1,0.9903481147603586,0.9804590312307652
Tucker? I hardly know her,Bibee-di-Bobbidi-Boo,6,1,83,0,1,-1,0.980904073807331,0.9450174621452178
Book of Bob,The Traveling Secretaries,0,7,0,8,8,0,0.41645355738605033,0.49812692435459077
Book of Bob,The Traveling Secretaries,1,6,58.5,6,8,-2,0.6851973604128421,0.8120682592022717
Book of Bob,The Traveling Secretaries,2,5,48,5,7,-2,0.627408033654467,0.7453210654128376
Book of Bob,The Traveling Secretaries,3,4,62.5,2,6,-4,0.6981840910349935,0.8180316993766276
Book of Bob,The Traveling Secretaries,4,3,64.5,2,6,-4,0.749322583180693,0.8274010514320294
Book of Bob,The Traveling Secretaries,5,2,34,1,4,-3,0.5971712604625561,0.5715587215937862
Book of Bob,The Traveling Secretaries,6,1,-23,0,2,-2,0.07882871622699054,0.17346542531679282
Ketel Bells,Mt. Everest Taquito Farmers,0,7,0,8,8,0,0.49078092803692996,0.49812692435459077
Ketel Bells,Mt. Everest Taquito Farmers,1,6,-31,7,7,0,0.2516624198008488,0.17724012615725923
Ketel Bells,Mt. Everest Taquito Farmers,2,5,3,6,6,0,0.5164770482245005,0.5350291124298755
Ketel Bells,Mt. Everest Taquito Farmers,3,4,-5,5,3,2,0.6120493295412219,0.6246032131815737
Ketel Bells,Mt. Everest Taquito Farmers,4,3,-45.5,3,2,1,0.24909330865088292,0.19876690011934373
Ketel Bells,Mt. Everest Taquito Farmers,5,2,-70.5,3,2,1,0.07546707205672379,0.08567086458998183
Ketel Bells,Mt. Everest Taquito Farmers,6,1,-57.5,2,2,0,0.04060034474946168,0.05514489198593722
All That is Wright,The Talmudic Tunnelers,0,7,0,8,8,0,0.5791489496980774,0.49812692435459077
All That is Wright,The Talmudic Tunnelers,1,6,3,6,8,-2,0.47061874229770306,0.355189172380239
All That is Wright,The Talmudic Tunnelers,2,5,25.5,6,7,-1,0.6666356468601659,0.6466063978292713
All That is Wright,The Talmudic Tunnelers,3,4,29.5,5,7,-2,0.5751738303021215,0.595610257543933
All That is Wright,The Talmudic Tunnelers,4,3,18,3,5,-2,0.4767721077269051,0.49010116878436666
All That is Wright,The Talmudic Tunnelers,5,2,3,1,4,-3,0.299726594038072,0.3025239137175817
All That is Wright,The Talmudic Tunnelers,6,1,-29.5,0,2,-2,0.059208442760945355,0.14154668646431365
Top Gunner: Henderson,Blasphemous Hot Takes,0,7,0,8,8,0,0.3963199923741627,0.49812692435459077
Top Gunner: Henderson,Blasphemous Hot Takes,1,6,-3,8,7,1,0.4560101062967291,0.564931408024783
Top Gunner: Henderson,Blasphemous Hot Takes,2,5,16.5,6,5,1,0.6149249586255658,0.7351000471866668
Top Gunner: Henderson,Blasphemous Hot Takes,3,4,-3,5,4,1,0.5553277523233404,0.564931408024783
Top Gunner: Henderson,Blasphemous Hot Takes,4,3,-13,5,4,1,0.4832439056943764,0.46797817543690895
Top Gunner: Henderson,Blasphemous Hot Takes,5,2,-24,5,3,2,0.45267428271702875,0.450271151969113
Top Gunner: Henderson,Blasphemous Hot Takes,6,1,-6,4,3,1,0.5403787043273092,0.5360278473614218
The West Bank Occupiers,The Novaks,0,7,0,8,8,0,0.4490457718204928,0.49812692435459077
The West Bank Occupiers,The Novaks,1,6,-13,8,7,1,0.42224119821299216,0.46797817543690895
The West Bank Occupiers,The Novaks,2,5,-61.5,7,5,2,0.2051970258122169,0.16821355361018728
The West Bank Occupiers,The Novaks,3,4,-58.5,5,3,2,0.24182950301608735,0.1844566486100999
The West Bank Occupiers,The Novaks,4,3,-42,4,3,1,0.27118424910403344,0.22136888593917356
The West Bank Occupiers,The Novaks,5,2,-23.5,2,2,0,0.2400206613519278,0.23765807866195315
The West Bank Occupiers,The Novaks,6,1,-24.5,0,1,-1,0.09198425090215323,0.20690241583791247
