team_home,team_away,day_of_matchup,days_left,score_diff,starts_left_home,starts_left_away,start_advantage,win_prob,win_prob_lr
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,0,7,0,8,8,0,0.5133665308386524,0.49812692435459077
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,1,6,30,5,8,-3,0.5387654258762976,0.5357496509726745
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,2,5,26,5,8,-3,0.5318804077641124,0.49956813073950695
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,3,4,51,4,6,-2,0.7194057058781801,0.7658729908319405
Bibee-di-Bobbidi-Boo,Tucker? I hardly know her,4,3,69,3,5,-2,0.8676703299420925,0.8645023531406384
The Traveling Secretaries,Book of Boba Chette,0,7,0,8,8,0,0.6111266265244347,0.49812692435459077
The Traveling Secretaries,Book of Boba Chette,1,6,-10,8,6,2,0.6097498269472581,0.5799652792980577
The Traveling Secretaries,Book of Boba Chette,2,5,49.5,5,6,-1,0.8204885461752053,0.8233375444136236
The Traveling Secretaries,Book of Boba Chette,3,4,64.5,4,5,-1,0.8546263170333505,0.8931646109083289
The Traveling Secretaries,Book of Boba Chette,4,3,108.5,3,5,-2,0.9768329466135856,0.9650813762106274
Mt. Everest Taquito Farmers,Ketel Bells,0,7,0,8,8,0,0.33608153437156413,0.49812692435459077
Mt. Everest Taquito Farmers,Ketel Bells,1,6,-9,8,7,1,0.35396335844493765,0.5068802001226376
Mt. Everest Taquito Farmers,Ketel Bells,2,5,-18.5,7,6,1,0.3066395810692345,0.41521015338541795
Mt. Everest Taquito Farmers,Ketel Bells,3,4,-54,6,3,3,0.29516938126945547,0.2624494034481072
Mt. Everest Taquito Farmers,Ketel Bells,4,3,-57.5,6,2,4,0.31101143305260515,0.20419704639705868
The Talmudic Tunnelers,All That is Wright,0,7,0,8,8,0,0.39725611928388704,0.49812692435459077
The Talmudic Tunnelers,All That is Wright,1,6,-4,8,6,2,0.518051226024596,0.6333077305792179
The Talmudic Tunnelers,All That is Wright,2,5,-3,7,6,1,0.45388763257999326,0.564931408024783
The Talmudic Tunnelers,All That is Wright,3,4,-36.5,6,5,1,0.3061860647782302,0.26047484426926354
The Talmudic Tunnelers,All That is Wright,4,3,-50,6,5,1,0.19262899832769423,0.17231938624601492
Blasphemous Hot Takes,Top Gunner: Henderson,0,7,0,8,8,0,0.6000927040608084,0.49812692435459077
Blasphemous Hot Takes,Top Gunner: Henderson,1,6,-30,8,7,1,0.4338006940950134,0.3120933609551083
Blasphemous Hot Takes,Top Gunner: Henderson,2,5,-17,6,5,1,0.49864980744153475,0.4294615768805252
Blasphemous Hot Takes,Top Gunner: Henderson,3,4,-41.5,5,5,0,0.17797493593364133,0.11379049502160009
Blasphemous Hot Takes,Top Gunner: Henderson,4,3,-49.5,4,3,1,0.24160151292332496,0.17511450297874642
The Novaks,The West Bank Occupiers,0,7,0,8,8,0,0.5934224798565826,0.49812692435459077
The Novaks,The West Bank Occupiers,1,6,-12,6,6,0,0.46298089618730165,0.3546074924492645
The Novaks,The West Bank Occupiers,2,5,-28.5,5,4,1,0.4143312510932762,0.32477107499305313
The Novaks,The West Bank Occupiers,3,4,6.5,4,3,1,0.6629507815179034,0.6527594503446434
The Novaks,The West Bank Occupiers,4,3,-33,4,3,1,0.3343550188022891,0.28757523629965326
